1311962540;14937;95.55.8.22;7;7;7;7;0;0;0;1;7;0;7;7;7;7;0;1;7;7;7;0;0;0;4;7;7;7;7;7;7;0;0;0;1;7;0;4;7;7;7;7;7;7;7;7;0;0;0;4;7;0;0;0;5;7;7;7;7;7;7;0;0;0;0;;
1311962540;14929;95.55.7.12;7;7;7;7;0;0;0;0;7;0;0;1;7;7;0;0;0;4;7;0;0;1;7;7;7;7;7;7;7;0;0;7;7;7;0;0;1;7;7;0;0;0;1;7;4;7;7;7;7;0;5;7;7;7;7;7;7;7;7;0;7;7;7;;
1311962540;14936;95.55.8.23;7;7;7;7;0;0;0;4;7;0;0;0;0;0;0;0;7;7;7;0;0;3;7;7;4;7;7;7;7;0;7;7;7;7;0;0;0;7;7;7;7;7;7;7;0;0;0;3;7;0;0;0;4;7;4;7;7;7;7;0;7;7;7;;
1311962540;14945;95.55.8.11;0;0;0;0;0;4;7;7;7;0;0;0;0;0;0;0;0;0;0;0;1;7;7;7;0;0;0;5;7;0;0;0;4;7;0;0;0;0;4;0;0;0;0;0;0;0;0;0;7;0;0;0;7;7;0;0;0;0;0;0;0;0;4;;
1311962540;15164;95.55.0.254;0;0;0;5;0;0;7;7;7;7;7;7;7;7;0;0;0;0;7;0;0;0;7;7;5;7;7;7;7;0;7;7;7;7;0;0;4;7;7;0;0;0;0;1;0;0;0;0;1;0;0;0;4;7;0;4;7;7;7;0;0;0;0;;
1311962540;14941;95.55.8.16;5;7;7;7;0;0;0;7;7;0;4;7;7;7;0;0;5;7;7;5;7;7;7;7;0;0;0;1;7;0;0;0;5;7;0;0;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;0;0;0;1;7;4;7;7;7;;
1311962540;14954;95.55.0.25;0;0;0;0;0;0;0;0;0;0;4;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;7;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;;
1311962540;15192;200.183.79.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
1311962540;15165;200.211.141.10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
1311962540;15166;200.182.207.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
1311962540;14947;95.55.8.10;0;0;0;7;1;7;7;7;7;3;7;7;7;7;7;7;7;7;7;0;0;0;7;7;0;0;0;7;7;6;7;7;7;7;0;0;0;0;7;0;0;0;7;7;0;0;0;0;0;0;0;0;7;7;0;0;0;4;7;0;0;0;0;;
